,inningNumber,oversActual,pitchLine,pitchLength,isFour,isSix,isWicket,byes,legbyes,wides,noballs,run,totalRuns,totalWickets,shotType,time_of_day,Ground Name,Batsman_Name,Batsman_Role,Batsman_Batting_Style,Batsman_Playing_Role,Bowler_Name,Bowler_Role,Bowler_Bowling_Style,Bowler_Playing_Role
1426,1,15.5,2,0,False,False,False,0,0,0,0,1,119,2,0,0,17,220,2,1,6,69,1,13,0
1427,1,15.6,1,5,False,False,False,0,0,0,0,1,120,2,8,0,17,74,3,1,2,69,1,13,0
1428,1,16.1,4,2,False,False,False,0,0,0,0,2,121,2,1,0,17,74,3,1,2,113,2,4,4
1429,1,16.2,4,0,False,False,False,0,0,0,0,1,123,2,19,0,17,74,3,1,2,113,2,4,4
1430,1,16.3,1,1,False,False,False,0,0,0,0,1,124,2,4,0,17,220,2,1,6,113,2,4,4
1431,1,16.4,4,0,False,False,False,0,0,0,0,1,125,2,18,0,17,74,3,1,2,113,2,4,4
1432,1,16.5,1,2,False,False,False,0,0,0,0,1,126,2,17,0,17,220,2,1,6,113,2,4,4
1433,1,16.6,4,2,False,False,False,0,0,0,0,0,127,2,1,0,17,74,3,1,2,113,2,4,4
1434,1,17.1,1,0,False,False,False,0,0,0,0,1,127,2,4,0,17,220,2,1,6,114,1,1,0
1435,1,17.2,0,0,False,True,False,0,0,0,0,6,128,2,4,0,17,74,3,1,2,114,1,1,0
1436,1,17.3,1,4,False,False,False,0,0,1,0,1,134,2,6,0,17,74,3,1,2,114,1,1,0
1437,1,17.3,0,0,False,False,False,0,0,0,0,2,135,2,8,0,17,74,3,1,2,114,1,1,0
1438,1,17.4,2,3,False,False,True,0,0,0,0,0,137,2,11,0,17,74,3,1,2,114,1,1,0
1439,1,17.5,2,2,False,False,False,0,0,0,0,2,137,3,12,0,17,309,2,1,9,114,1,1,0
1440,1,17.6,2,3,False,False,False,0,0,0,0,1,139,3,11,0,17,309,2,1,9,114,1,1,0
1441,1,18.1,1,0,False,False,False,0,0,1,0,1,140,3,6,0,17,309,2,1,9,206,1,0,3
1442,1,18.1,4,0,False,False,False,0,0,0,0,0,141,3,0,0,17,309,2,1,9,206,1,0,3
1443,1,18.2,2,2,False,True,False,0,0,0,0,6,141,3,21,0,17,309,2,1,9,206,1,0,3
1444,1,18.3,2,0,False,False,False,0,0,0,0,0,147,3,17,0,17,309,2,1,9,206,1,0,3
1445,1,18.4,4,0,False,False,False,0,0,0,0,1,147,3,0,0,17,309,2,1,9,206,1,0,3
1446,1,18.5,2,2,False,False,False,0,0,0,0,0,148,3,8,0,17,220,2,1,6,206,1,0,3
1447,1,18.6,1,2,False,False,False,0,2,0,0,2,148,3,21,0,17,220,2,1,6,206,1,0,3
1448,1,1.1,0,4,True,False,False,0,0,0,0,4,4,0,11,0,17,313,2,0,6,69,1,13,0
1449,1,1.2,1,2,False,False,False,0,0,0,0,1,8,0,8,0,17,313,2,0,6,69,1,13,0
1450,1,1.3,2,2,False,False,False,0,0,0,0,0,9,0,3,0,17,220,2,1,6,69,1,13,0
1451,1,1.4,1,0,True,False,False,0,0,0,0,4,9,0,4,0,17,220,2,1,6,69,1,13,0
1452,1,1.5,2,4,False,False,False,0,0,0,0,1,13,0,1,0,17,220,2,1,6,69,1,13,0
1453,1,1.6,1,4,False,False,False,0,0,0,0,0,14,0,12,0,17,313,2,0,6,69,1,13,0
1454,1,2.1,1,2,False,False,False,0,0,0,0,0,14,0,3,0,17,220,2,1,6,206,1,0,3
1455,1,2.2,1,2,False,False,False,0,0,0,0,0,14,0,19,0,17,220,2,1,6,206,1,0,3
1457,1,2.4,2,2,True,False,False,0,0,0,0,4,20,0,8,0,17,220,2,1,6,206,1,0,3
1458,1,2.5,2,0,False,False,False,0,0,0,0,0,24,0,8,0,17,220,2,1,6,206,1,0,3
1459,1,2.6,1,2,False,False,False,0,0,0,0,0,24,0,3,0,17,220,2,1,6,206,1,0,3
1460,1,19.1,2,4,True,False,False,0,0,0,0,4,150,3,1,0,17,309,2,1,9,69,1,13,0
1461,1,19.2,1,0,False,False,False,0,0,0,0,2,154,3,4,0,17,309,2,1,9,69,1,13,0
1462,1,19.3,0,0,False,False,True,0,0,0,0,1,156,3,8,0,17,309,2,1,9,69,1,13,0
1463,1,19.4,2,4,True,False,False,0,0,0,0,4,157,4,15,0,17,309,2,1,9,69,1,13,0
1464,1,19.5,1,2,False,False,False,1,0,0,0,1,161,4,16,0,17,309,2,1,9,69,1,13,0
1465,1,19.6,1,0,False,False,False,0,0,0,0,2,162,4,4,0,17,198,2,1,3,69,1,13,0
1466,1,3.1,2,2,False,False,False,0,0,0,0,0,24,0,3,0,17,313,2,0,6,114,1,1,0
1467,1,3.2,2,4,False,False,False,0,0,0,0,0,24,0,0,0,17,313,2,0,6,114,1,1,0
1468,1,3.3,1,2,False,False,False,0,0,0,0,0,24,0,4,0,17,313,2,0,6,114,1,1,0
1469,1,3.4,2,4,False,False,False,0,0,0,0,2,24,0,11,0,17,313,2,0,6,114,1,1,0
1470,1,3.5,1,2,False,False,False,0,0,0,0,1,26,0,1,0,17,313,2,0,6,114,1,1,0
1471,1,3.6,2,3,False,False,False,0,0,0,0,3,27,0,11,0,17,220,2,1,6,114,1,1,0
1472,1,4.1,4,0,False,False,False,0,0,0,0,2,30,0,0,0,17,220,2,1,6,113,2,4,4
1473,1,4.2,1,2,False,False,False,0,0,0,0,0,32,0,3,0,17,220,2,1,6,113,2,4,4
1474,1,4.3,2,0,False,False,False,0,0,0,0,0,32,0,0,0,17,220,2,1,6,113,2,4,4
1475,1,4.4,2,2,False,False,False,0,0,0,0,1,32,0,16,0,17,220,2,1,6,113,2,4,4
1476,1,4.5,1,2,True,False,False,0,0,0,0,4,33,0,1,0,17,313,2,0,6,113,2,4,4
1477,1,4.6,0,0,False,False,False,0,0,1,0,1,37,0,4,0,17,313,2,0,6,113,2,4,4
1478,1,4.6,1,0,False,False,False,0,0,0,0,1,38,0,8,0,17,313,2,0,6,113,2,4,4
1479,1,5.1,1,4,False,False,False,0,0,1,0,1,39,0,6,0,17,313,2,0,6,114,1,1,0
1480,1,5.1,2,2,False,False,False,0,0,0,0,1,40,0,19,0,17,313,2,0,6,114,1,1,0
1481,1,5.2,2,4,False,False,False,0,0,0,0,0,41,0,8,0,17,220,2,1,6,114,1,1,0
1482,1,5.3,2,4,False,False,False,0,0,0,0,1,41,0,11,0,17,220,2,1,6,114,1,1,0
1483,1,5.4,2,3,False,False,True,0,0,0,0,0,42,0,22,0,17,313,2,0,6,114,1,1,0
1484,1,5.5,2,4,False,False,False,0,0,0,0,2,42,1,11,0,17,220,2,1,6,114,1,1,0
1485,1,5.6,2,2,False,False,False,0,0,0,0,1,44,1,4,0,17,220,2,1,6,114,1,1,0
1486,1,6.1,1,2,False,False,False,0,0,0,0,1,45,1,1,0,17,220,2,1,6,44,1,18,3
1487,1,6.2,1,2,False,False,False,0,0,0,0,1,46,1,4,0,17,294,2,1,4,44,1,18,3
1488,1,6.3,1,0,False,False,False,0,0,0,0,1,47,1,8,0,17,220,2,1,6,44,1,18,3
1489,1,6.4,2,2,False,False,False,0,0,0,0,1,48,1,1,0,17,294,2,1,4,44,1,18,3
1490,1,6.5,1,2,False,False,False,0,0,0,0,1,49,1,8,0,17,220,2,1,6,44,1,18,3
1491,1,6.6,1,0,True,False,False,0,0,0,0,4,50,1,15,0,17,294,2,1,4,44,1,18,3
1492,1,7.1,1,2,False,False,False,0,0,0,0,1,54,1,4,0,17,220,2,1,6,69,1,13,0
1493,1,7.2,2,3,False,False,True,0,0,0,0,0,55,1,11,0,17,294,2,1,4,69,1,13,0
1494,1,7.3,4,4,False,False,False,0,0,0,0,2,55,2,1,0,17,74,3,1,2,69,1,13,0
1495,1,7.4,1,2,False,False,False,0,0,0,0,0,57,2,3,0,17,74,3,1,2,69,1,13,0
1496,1,7.5,2,3,False,False,False,0,0,0,0,0,57,2,6,0,17,74,3,1,2,69,1,13,0
1497,1,7.6,2,2,False,False,False,0,0,0,0,1,57,2,8,0,17,74,3,1,2,69,1,13,0
1498,1,8.1,1,2,False,False,False,0,0,0,0,1,58,2,4,0,17,74,3,1,2,44,1,18,3
1499,1,8.2,1,0,False,False,False,0,0,0,0,1,59,2,8,0,17,220,2,1,6,44,1,18,3
1500,1,8.3,1,2,False,False,False,0,0,0,0,0,60,2,1,0,17,74,3,1,2,44,1,18,3
1501,1,8.4,2,2,False,False,False,0,0,0,0,0,60,2,12,0,17,74,3,1,2,44,1,18,3
1502,1,8.5,1,0,False,False,False,0,0,0,0,1,60,2,8,0,17,74,3,1,2,44,1,18,3
1503,1,8.6,1,2,False,False,False,0,0,0,0,1,61,2,4,0,17,220,2,1,6,44,1,18,3
1504,2,0.1,4,0,False,False,False,0,0,0,0,0,0,0,6,0,17,312,2,1,1,80,1,1,3
1505,2,0.2,2,0,False,False,False,0,0,0,0,0,0,0,8,0,17,312,2,1,1,80,1,1,3
1506,2,0.3,2,0,False,False,False,0,0,0,0,1,0,0,8,0,17,312,2,1,1,80,1,1,3
1507,2,0.4,0,0,False,False,False,0,0,1,0,1,1,0,6,0,17,380,5,0,9,80,1,1,3
1508,2,0.4,0,5,False,False,False,0,1,0,0,1,2,0,4,0,17,380,5,0,9,80,1,1,3
1509,2,0.5,2,0,False,False,False,0,0,0,0,0,3,0,0,0,17,312,2,1,1,80,1,1,3
1510,2,0.6,2,2,False,False,False,0,0,0,0,0,3,0,6,0,17,312,2,1,1,80,1,1,3
1511,2,9.1,4,0,False,True,False,0,0,0,0,6,52,3,8,0,17,212,0,1,0,211,1,18,4
1512,2,9.2,2,2,False,False,False,0,0,0,0,1,58,3,1,0,17,212,0,1,0,211,1,18,4
1513,2,9.3,2,0,False,False,False,0,0,0,0,1,59,3,0,0,17,85,2,1,0,211,1,18,4
1514,2,9.4,2,2,False,False,False,0,0,0,0,1,60,3,1,0,17,212,0,1,0,211,1,18,4
1515,2,9.5,1,2,False,True,False,0,0,0,0,6,61,3,20,0,17,85,2,1,0,211,1,18,4
1516,2,9.6,2,2,False,False,False,0,0,0,0,1,67,3,19,0,17,85,2,1,0,211,1,18,4
1517,2,10.1,2,2,False,False,False,0,0,0,0,0,68,3,18,0,17,85,2,1,0,245,1,9,3
1518,2,10.2,1,2,True,False,False,0,0,0,0,4,68,3,4,0,17,85,2,1,0,245,1,9,3
1519,2,10.3,1,2,False,False,False,0,0,0,0,1,72,3,8,0,17,85,2,1,0,245,1,9,3
1520,2,10.4,2,2,False,False,False,0,0,0,0,0,73,3,3,0,17,212,0,1,0,245,1,9,3
1521,2,10.5,2,4,True,False,False,0,0,0,0,4,73,3,1,0,17,212,0,1,0,245,1,9,3
1522,2,10.6,2,2,False,False,False,0,0,0,0,2,77,3,0,0,17,212,0,1,0,245,1,9,3
1523,2,11.1,1,2,False,True,False,0,0,0,0,6,79,3,8,0,17,85,2,1,0,61,2,15,2
1524,2,11.2,2,4,False,False,False,0,0,0,0,2,85,3,11,0,17,85,2,1,0,61,2,15,2
1525,2,11.3,2,0,False,True,False,0,0,0,0,6,87,3,20,0,17,85,2,1,0,61,2,15,2
1526,2,11.4,2,4,False,False,False,0,0,0,0,0,93,3,11,0,17,85,2,1,0,61,2,15,2
1527,2,11.5,2,4,True,False,False,0,0,0,0,4,93,3,11,0,17,85,2,1,0,61,2,15,2
1528,2,11.6,2,2,False,False,False,0,0,0,0,1,97,3,11,0,17,85,2,1,0,61,2,15,2
1530,2,12.2,2,0,True,False,False,0,0,0,0,4,98,3,0,0,17,85,2,1,0,146,1,13,3
1531,2,12.3,2,2,False,False,False,0,0,0,0,0,102,3,19,0,17,85,2,1,0,146,1,13,3
1532,2,12.4,2,2,False,False,False,0,0,0,0,1,102,3,4,0,17,85,2,1,0,146,1,13,3
1533,2,12.5,2,0,False,False,False,0,0,0,0,1,103,3,8,0,17,212,0,1,0,146,1,13,3
1534,2,12.6,2,4,False,False,False,0,0,0,0,1,104,3,12,0,17,85,2,1,0,146,1,13,3
1535,2,13.1,1,2,False,False,False,0,0,0,0,2,105,3,4,0,17,85,2,1,0,42,1,9,2
1536,2,13.2,4,0,True,False,False,0,0,0,0,4,107,3,18,0,17,85,2,1,0,42,1,9,2
1537,2,13.3,2,2,False,False,False,0,0,0,0,1,111,3,18,0,17,85,2,1,0,42,1,9,2
1538,2,13.4,1,2,False,False,False,0,0,0,0,0,112,3,4,0,17,212,0,1,0,42,1,9,2
1539,2,13.5,2,2,True,False,False,0,0,0,0,4,112,3,1,0,17,212,0,1,0,42,1,9,2
1540,2,13.6,4,2,True,False,False,0,0,0,0,4,116,3,1,0,17,212,0,1,0,42,1,9,2
1541,2,14.1,1,2,False,False,False,0,0,0,0,0,120,3,4,0,17,85,2,1,0,80,1,1,3
1542,2,14.2,1,2,False,False,False,0,0,0,0,1,120,3,4,0,17,85,2,1,0,80,1,1,3
1543,2,14.3,4,2,True,False,False,0,0,0,0,4,121,3,1,0,17,212,0,1,0,80,1,1,3
1544,2,14.4,1,2,False,False,False,0,0,0,0,0,125,3,4,0,17,212,0,1,0,80,1,1,3
1545,2,14.5,2,0,False,False,False,0,0,0,0,1,125,3,4,0,17,212,0,1,0,80,1,1,3
1546,2,14.6,2,2,False,False,False,0,0,0,0,1,126,3,18,0,17,85,2,1,0,80,1,1,3
1547,2,15.1,1,0,False,False,False,0,0,0,0,0,127,3,4,0,17,85,2,1,0,198,1,18,0
1548,2,15.2,2,2,False,True,False,0,0,0,0,6,127,3,0,0,17,85,2,1,0,198,1,18,0
1549,2,15.3,2,2,False,False,False,0,0,0,0,1,133,3,0,0,17,85,2,1,0,198,1,18,0
1550,2,15.4,1,0,False,False,False,0,0,0,0,1,134,3,8,0,17,212,0,1,0,198,1,18,0
1551,2,15.5,1,0,False,False,False,0,0,0,0,0,135,3,8,0,17,85,2,1,0,198,1,18,0
1552,2,15.6,1,2,False,False,False,0,0,0,0,0,135,3,4,0,17,85,2,1,0,198,1,18,0
1553,2,16.1,2,2,False,False,False,0,0,0,0,1,135,3,12,0,17,212,0,1,0,245,1,9,3
1554,2,16.2,2,4,False,False,False,0,0,0,0,2,136,3,1,0,17,85,2,1,0,245,1,9,3
1555,2,16.3,2,2,False,True,False,0,0,0,0,6,138,3,16,0,17,85,2,1,0,245,1,9,3
1556,2,16.4,2,2,False,False,False,0,0,0,0,1,144,3,4,0,17,85,2,1,0,245,1,9,3
1557,2,16.5,4,0,False,False,True,0,0,0,0,0,145,3,0,0,17,212,0,1,0,245,1,9,3
1558,2,16.6,4,0,False,False,False,0,0,0,0,1,145,4,18,0,17,153,3,1,4,245,1,9,3
1559,2,17.1,1,0,False,False,False,0,0,0,0,1,146,4,4,0,17,153,3,1,4,80,1,1,3
1560,2,17.2,1,0,False,False,False,0,0,0,0,0,147,4,8,0,17,85,2,1,0,80,1,1,3
1561,2,17.3,2,3,False,False,False,0,0,0,0,2,147,4,11,0,17,85,2,1,0,80,1,1,3
1562,2,17.4,1,4,False,False,False,0,0,0,0,0,149,4,16,0,17,85,2,1,0,80,1,1,3
1563,2,17.5,2,2,False,False,False,0,1,0,0,1,149,4,16,0,17,85,2,1,0,80,1,1,3
1564,2,17.6,2,4,False,False,False,0,0,0,0,0,150,4,11,0,17,153,3,1,4,80,1,1,3
1566,2,18.2,4,0,False,False,False,0,0,1,0,1,151,4,6,0,17,153,3,1,4,146,1,13,3
1567,2,18.2,2,2,False,False,False,0,0,0,0,2,152,4,1,0,17,153,3,1,4,146,1,13,3
1568,2,18.3,4,0,False,False,False,0,0,1,0,1,154,4,6,0,17,153,3,1,4,146,1,13,3
1569,2,18.3,4,0,False,False,False,0,0,0,0,0,155,4,8,0,17,153,3,1,4,146,1,13,3
1570,2,18.4,4,0,False,False,False,0,0,1,0,1,155,4,6,0,17,153,3,1,4,146,1,13,3
1571,2,18.4,1,2,False,False,False,0,0,0,0,2,156,4,16,0,17,153,3,1,4,146,1,13,3
1572,2,18.5,2,2,True,False,False,0,0,0,0,4,158,4,1,0,17,153,3,1,4,146,1,13,3
1573,2,18.6,2,5,True,False,False,0,0,0,0,4,162,4,8,0,17,153,3,1,4,146,1,13,3
1574,2,1.1,2,0,True,False,False,0,0,0,0,4,3,0,21,0,17,380,5,0,9,61,2,15,2
1575,2,1.2,2,2,True,False,False,0,0,0,0,4,7,0,15,0,17,380,5,0,9,61,2,15,2
1576,2,1.3,1,2,False,False,False,0,0,0,0,0,11,0,3,0,17,380,5,0,9,61,2,15,2
1577,2,1.4,1,2,False,False,False,0,0,0,0,0,11,0,15,0,17,380,5,0,9,61,2,15,2
1578,2,1.5,1,0,False,False,False,0,0,0,0,0,11,0,8,0,17,380,5,0,9,61,2,15,2
1579,2,1.6,1,0,False,False,False,0,0,0,0,2,11,0,21,0,17,380,5,0,9,61,2,15,2
1580,2,2.1,2,4,False,False,False,0,0,0,0,0,13,0,3,0,17,312,2,1,1,146,1,13,3
1581,2,2.2,2,4,True,False,False,0,0,0,0,4,13,0,4,0,17,312,2,1,1,146,1,13,3
1582,2,2.3,2,2,False,False,False,0,0,0,0,2,17,0,4,0,17,312,2,1,1,146,1,13,3
1583,2,2.4,2,0,False,False,False,0,0,0,0,0,19,0,0,0,17,312,2,1,1,146,1,13,3
1584,2,2.5,2,2,False,False,False,0,0,0,0,0,19,0,12,0,17,312,2,1,1,146,1,13,3
1585,2,2.6,2,2,True,False,False,0,0,0,0,4,19,0,4,0,17,312,2,1,1,146,1,13,3
1586,2,3.1,2,0,False,False,False,0,0,0,0,0,23,0,0,0,17,380,5,0,9,245,1,9,3
1587,2,3.2,1,2,False,False,False,0,0,0,0,1,23,0,4,0,17,380,5,0,9,245,1,9,3
1588,2,3.3,2,2,False,False,False,0,0,0,0,0,24,0,3,0,17,312,2,1,1,245,1,9,3
1589,2,3.4,1,2,True,False,False,0,0,0,0,4,24,0,4,0,17,312,2,1,1,245,1,9,3
1590,2,3.5,1,0,False,False,False,0,0,0,0,1,28,0,4,0,17,312,2,1,1,245,1,9,3
1591,2,3.6,2,0,True,False,False,0,0,0,0,4,29,0,8,0,17,380,5,0,9,245,1,9,3
1592,2,4.1,1,2,False,False,False,0,0,0,0,1,33,0,2,0,17,312,2,1,1,80,1,1,3
1593,2,4.2,1,2,False,False,False,0,0,0,0,0,34,0,4,0,17,380,5,0,9,80,1,1,3
1594,2,4.3,2,4,False,False,True,0,0,0,0,0,34,0,11,0,17,380,5,0,9,80,1,1,3
1595,2,4.4,0,2,False,False,False,0,0,0,0,0,34,1,4,0,17,67,2,1,7,80,1,1,3
1596,2,4.5,2,2,False,False,False,0,0,0,0,0,34,1,1,0,17,67,2,1,7,80,1,1,3
1597,2,4.6,1,4,False,False,False,0,0,0,0,1,34,1,1,0,17,67,2,1,7,80,1,1,3
1598,2,5.1,2,0,False,False,False,0,0,0,0,1,35,1,8,0,17,67,2,1,7,146,1,13,3
1599,2,5.2,1,2,False,False,False,0,0,0,0,1,36,1,4,0,17,312,2,1,1,146,1,13,3
1600,2,5.3,2,4,False,False,False,0,0,0,0,0,37,1,0,0,17,67,2,1,7,146,1,13,3
1601,2,5.4,2,4,False,False,False,0,0,0,0,0,37,1,2,0,17,67,2,1,7,146,1,13,3
1602,2,5.5,0,2,False,False,False,0,0,0,0,0,37,1,8,0,17,67,2,1,7,146,1,13,3
1603,2,5.6,2,4,True,False,False,0,0,0,0,4,37,1,1,0,17,67,2,1,7,146,1,13,3
1604,2,6.1,1,2,False,False,False,0,0,0,0,0,41,1,12,0,17,312,2,1,1,211,1,18,4
1605,2,6.2,2,0,False,False,False,0,0,0,0,1,41,1,15,0,17,312,2,1,1,211,1,18,4
1606,2,6.3,1,2,False,False,False,0,0,0,0,2,42,1,1,0,17,67,2,1,7,211,1,18,4
1607,2,6.4,2,2,False,False,False,0,0,0,0,0,44,1,0,0,17,67,2,1,7,211,1,18,4
1608,2,6.5,1,0,False,False,False,0,0,0,0,2,44,1,8,0,17,67,2,1,7,211,1,18,4
1609,2,6.6,2,2,False,False,False,0,0,0,0,1,46,1,12,0,17,67,2,1,7,211,1,18,4
1610,2,7.1,1,2,False,False,True,0,0,0,0,0,47,1,17,0,17,67,2,1,7,61,2,15,2
1611,2,7.2,1,5,False,False,False,0,0,0,0,0,47,2,3,0,17,212,0,1,0,61,2,15,2
1612,2,7.3,1,0,False,False,False,0,0,0,0,0,47,2,8,0,17,212,0,1,0,61,2,15,2
1613,2,7.4,2,2,False,False,False,0,0,0,0,0,47,2,3,0,17,212,0,1,0,61,2,15,2
1614,2,7.5,1,1,False,False,False,2,0,0,1,3,47,2,6,0,17,212,0,1,0,61,2,15,2
1615,2,7.5,2,2,False,False,False,0,0,0,0,2,50,2,12,0,17,212,0,1,0,61,2,15,2
1616,2,7.6,2,2,False,False,False,0,0,0,0,0,52,2,3,0,17,212,0,1,0,61,2,15,2
1617,2,8.1,2,0,False,False,False,0,0,0,0,0,52,2,12,0,17,312,2,1,1,198,1,18,0
1618,2,8.2,1,0,False,False,True,0,0,0,0,0,52,2,8,0,17,312,2,1,1,198,1,18,0
1619,2,8.3,1,2,False,False,False,0,0,0,0,0,52,3,8,0,17,85,2,1,0,198,1,18,0
1620,2,8.4,1,0,False,False,False,0,0,0,0,0,52,3,8,0,17,85,2,1,0,198,1,18,0
1621,2,8.5,2,2,False,False,False,0,0,0,0,0,52,3,12,0,17,85,2,1,0,198,1,18,0
1622,2,8.6,2,2,False,False,False,0,0,0,0,0,52,3,12,0,17,85,2,1,0,198,1,18,0
1623,1,0.1,1,0,False,False,False,0,0,0,0,1,0,0,8,2,17,272,2,1,7,199,1,15,2
1624,1,0.2,2,2,False,False,True,0,0,0,0,0,1,0,12,2,17,211,2,0,9,199,1,15,2
1625,1,0.3,1,2,False,False,False,0,0,0,0,1,1,1,8,2,17,191,2,1,9,199,1,15,2
1626,1,0.4,1,2,False,False,False,0,0,0,0,1,2,1,8,2,17,272,2,1,7,199,1,15,2
1627,1,0.5,2,2,False,False,False,0,0,0,0,0,3,1,3,2,17,191,2,1,9,199,1,15,2
1628,1,0.6,1,2,False,False,False,0,0,0,0,1,3,1,4,2,17,191,2,1,9,199,1,15,2
1629,1,9.1,1,2,False,False,False,0,0,0,0,1,68,3,8,2,17,272,2,1,7,241,1,17,4
1630,1,9.2,1,2,False,False,False,0,0,0,0,1,69,3,4,2,17,283,0,1,0,241,1,17,4
1631,1,9.3,2,2,True,False,False,0,0,0,0,4,70,3,15,2,17,272,2,1,7,241,1,17,4
1632,1,9.4,1,2,False,False,False,0,0,0,0,1,74,3,4,2,17,272,2,1,7,241,1,17,4
1633,1,9.5,1,2,False,False,False,0,0,0,0,1,75,3,4,2,17,283,0,1,0,241,1,17,4
1634,1,9.6,2,2,False,False,False,0,0,0,0,2,76,3,4,2,17,272,2,1,7,241,1,17,4
1635,1,10.1,2,1,False,False,False,0,0,0,0,0,78,3,0,2,17,283,0,1,0,160,1,9,4
1636,1,10.2,2,4,False,False,False,0,0,0,0,0,78,3,1,2,17,283,0,1,0,160,1,9,4
1637,1,10.3,2,2,False,False,False,0,0,0,0,0,78,3,0,2,17,283,0,1,0,160,1,9,4
1638,1,10.4,2,0,False,False,False,0,0,0,0,1,78,3,0,2,17,283,0,1,0,160,1,9,4
1639,1,10.5,2,0,False,False,False,0,0,0,0,1,79,3,8,2,17,272,2,1,7,160,1,9,4
1640,1,10.6,2,4,False,False,False,0,0,0,0,0,80,3,11,2,17,283,0,1,0,160,1,9,4
1641,1,11.1,2,0,False,False,False,0,0,0,0,0,80,3,0,2,17,272,2,1,7,48,1,13,0
1642,1,11.2,2,0,False,True,False,0,0,0,0,6,80,3,0,2,17,272,2,1,7,48,1,13,0
1643,1,11.3,1,0,False,False,False,0,0,0,0,2,86,3,4,2,17,272,2,1,7,48,1,13,0
1644,1,11.4,2,0,False,False,False,0,0,0,0,1,88,3,6,2,17,272,2,1,7,48,1,13,0
1645,1,11.5,2,2,True,False,False,0,0,0,0,4,89,3,18,2,17,283,0,1,0,48,1,13,0
1646,1,11.6,1,2,False,False,False,0,0,0,0,2,93,3,4,2,17,283,0,1,0,48,1,13,0
1647,1,12.1,2,0,False,False,False,0,0,0,0,1,95,3,0,2,17,272,2,1,7,52,1,9,3
1648,1,12.2,2,2,False,False,False,0,0,0,0,1,96,3,12,2,17,283,0,1,0,52,1,9,3
1649,1,12.3,1,0,False,False,False,0,0,0,0,1,97,3,8,2,17,272,2,1,7,52,1,9,3
1650,1,12.4,2,4,False,False,False,0,0,0,0,1,98,3,1,2,17,283,0,1,0,52,1,9,3
1651,1,12.5,1,2,False,False,False,0,1,0,0,1,99,3,4,2,17,272,2,1,7,52,1,9,3
1652,1,12.6,2,4,False,False,False,0,0,0,0,2,100,3,1,2,17,283,0,1,0,52,1,9,3
1653,1,13.1,1,2,False,False,False,0,0,0,0,2,102,3,4,2,17,272,2,1,7,241,1,17,4
1654,1,13.2,1,2,False,False,False,0,0,0,0,1,104,3,8,2,17,272,2,1,7,241,1,17,4
1655,1,13.3,2,2,False,False,False,0,0,0,0,2,105,3,0,2,17,283,0,1,0,241,1,17,4
1656,1,13.4,1,1,True,False,False,0,0,0,0,4,107,3,1,2,17,283,0,1,0,241,1,17,4
1657,1,13.5,1,1,True,False,False,0,0,0,0,4,111,3,18,2,17,283,0,1,0,241,1,17,4
1658,1,13.6,1,2,False,False,False,0,0,0,0,1,115,3,8,2,17,283,0,1,0,241,1,17,4
1659,1,14.1,2,4,False,False,False,0,0,0,0,2,116,3,1,2,17,283,0,1,0,48,1,13,0
1660,1,14.2,2,0,True,False,False,0,0,0,0,4,118,3,0,2,17,283,0,1,0,48,1,13,0
1661,1,14.3,2,4,False,False,False,0,0,0,0,1,122,3,1,2,17,283,0,1,0,48,1,13,0
1662,1,14.4,1,4,True,False,False,0,0,0,0,4,123,3,11,2,17,272,2,1,7,48,1,13,0
1663,1,14.5,2,2,False,False,False,0,0,0,0,1,127,3,3,2,17,272,2,1,7,48,1,13,0
1664,1,14.6,2,2,False,False,False,0,0,0,0,2,128,3,18,2,17,283,0,1,0,48,1,13,0
1665,1,15.1,2,2,False,False,False,0,0,0,0,1,130,3,1,2,17,272,2,1,7,160,1,9,4
1666,1,15.2,2,2,False,False,True,0,0,0,0,0,131,3,16,2,17,283,0,1,0,160,1,9,4
1667,1,15.3,2,0,False,False,False,0,0,0,0,1,131,4,18,2,17,274,5,0,7,160,1,9,4
1668,1,15.4,2,4,True,False,False,0,0,0,0,4,132,4,18,2,17,272,2,1,7,160,1,9,4
1669,1,15.5,2,4,False,False,False,0,0,0,0,0,136,4,3,2,17,272,2,1,7,160,1,9,4
1670,1,15.6,1,2,False,False,False,0,1,0,0,1,136,4,4,2,17,272,2,1,7,160,1,9,4
1671,1,16.1,4,1,False,False,False,0,0,1,0,1,137,4,6,2,17,272,2,1,7,106,1,1,3
1672,1,16.1,2,0,True,False,False,0,0,0,0,4,138,4,19,2,17,272,2,1,7,106,1,1,3
1673,1,16.2,2,1,False,False,False,0,0,0,0,1,142,4,8,2,17,272,2,1,7,106,1,1,3
1674,1,16.3,2,5,False,False,False,0,0,0,0,0,143,4,1,2,17,274,5,0,7,106,1,1,3
1675,1,16.4,1,0,False,False,True,0,0,0,0,0,143,4,8,2,17,274,5,0,7,106,1,1,3
1677,1,16.6,2,5,False,False,False,0,0,0,0,1,144,5,12,2,17,210,2,1,0,106,1,1,3
1678,1,17.1,2,4,False,False,False,0,0,0,0,0,145,5,1,2,17,210,2,1,0,52,1,9,3
1679,1,17.2,1,4,False,False,False,0,0,0,0,1,145,5,4,2,17,210,2,1,0,52,1,9,3
1680,1,17.3,1,2,False,False,False,0,0,0,0,1,146,5,8,2,17,272,2,1,7,52,1,9,3
